LAT	LON	CODE	Synch_CHANGE	ColSD
40.25	-122.38	ca652	0.054677432	#C9ECF4
32.8	-105.8	nm579	0.054695904	#C9ECF4
46.6	8.1	swit201	0.054728887	#C9ECF4
38.5	-78.35	va016	0.054786023	#C9ECF4
35.6	-83.43	nc002	0.054789158	#C9ECF4
40.28	-122.45	ca650	0.054796922	#C9ECF4
47.9	-123.75	wa096	0.054797491	#C9ECF4
66.67	82.33	russ023w	0.054853008	#C9ECF4
46.65	8.02	swit175w	0.054855606	#C9ECF4
49.97	-117.3	cana227	0.054904139	#C9ECF4
64.03	-103.87	cana155	0.054919592	#C9ECF4
50.22	-126.35	cana175	0.054921174	#C9ECF4
55.08	22.75	lith018	0.054930827	#C9ECF4
48.15	100.28	mong011	0.054938969	#C9ECF4
29.77	79.17	indi021	0.054951543	#C9ECF4
34.92	-119.24	ca660	0.054951904	#C9ECF4
44.47	-70.05	me10	0.054962509	#C9ECF4
46.74	7.75	swit334	0.055001596	#C9ECF4
27.62	99.8	chin026	0.055025196	#C9ECF4
60.65	-135.17	cana387	0.055039954	#C9ECF4
36.33	74.03	paki005	0.055091689	#C9ECF4
44.47	-103.67	sd009	0.055104967	#C9ECF4
37.27	34.55	turk040	0.05512665	#C9ECF4
49.2	-95.35	cana258	0.055140443	#C9ECF4
32.83	-84.83	ga021	0.055150962	#C9ECF4
65.33	-126.68	cana154	0.055155123	#C9ECF4
49.78	-114.63	cana416	0.055167269	#C9ECF4
20.17	-99.7	mexi033	0.055181635	#C9ECF4
39.93	-105.27	co603	0.055198474	#C9ECF4
51.75	6.05	germ205	0.05520259	#C9ECF4
34.33	-87.45	al001	0.055238562	#C9ECF4
41.28	-94.07	ia024	0.055241141	#C9ECF4
47.22	11.47	aust001	0.055258992	#C9ECF4
36.03	-94.83	ok034	0.055275285	#C9ECF4
36.83	-110.73	az086	0.055281457	#C9ECF4
47.85	-123.48	wa119	0.055296024	#C9ECF4
34.83	-92.5	ar051	0.05530993	#C9ECF4
49.05	12.82	germ038	0.055311298	#C9ECF4
31.22	-84.48	ga007	0.055327005	#C9ECF4
63.35	18.98	swed012	0.055349846	#C9ECF4
43.3	10.4833	ital031	0.055353117	#C9ECF4
34.03	75.7	indi009	0.055354118	#C9ECF4
41.9	-91.5	ia005	0.055357298	#C9ECF4
45.55	24.03	roma005	0.055413909	#C9ECF4
46.12	7.18	swit130	0.05545213	#C9ECF4
37.78	-95.95	ks004	0.055485063	#C9ECF4
72.45	101.9	russ216	0.055522103	#C9ECF4
42.8	-0.7	spai044	0.055562063	#C9ECF4
46.81	7.73	swit306	0.05556543	#C9ECF4
60.13	-136.96	cana360	0.055566984	#C9ECF4
62.52	-114.35	cana284	0.055608121	#C9ECF4
50.85	8.2167	germ193	0.055634774	#C9ECF4
38.5	-109.25	ut018	0.055643821	#C9ECF4
37.75	-119.77	ca583	0.055653102	#C9ECF4
59.18	18.27	swed328	0.055670416	#C9ECF4
56.5	-102.97	cana208	0.055676618	#C9ECF4
43.58	-120.45	or015b	0.055678947	#C9ECF4
34.63	-93.63	ar065	0.055683817	#C9ECF4
55	160.5	russ236	0.055713996	#C9ECF4
69.58	90.5	russ031w	0.055734048	#C9ECF4
41.6167	42.7167	geor006	0.055742978	#C9ECF4
43.09	-73.39	ny018	0.055799075	#C9ECF4
43.43	-73.92	ny035	0.055803808	#C9ECF4
34.46	110.08	chin057	0.0558224	#C9ECF4
67.08	27.02	finl055	0.055839667	#C9ECF4
65.35	-126.7	cana117	0.055853789	#C9ECF4
53.48	-58.67	cana051	0.055856332	#C9ECF4
60.97	-153.92	ak088	0.055877279	#C9ECF4
40.28	-1.45	spai023	0.055925507	#C9ECF4
34.92	-107.83	nm034	0.055928684	#C9ECF4
47.05	6.78	swit290	0.055946449	#C9ECF4
67.62	137.47	russ113w	0.055963509	#C9ECF4
50.78	6.83	germ199	0.055964274	#C9ECF4
45.15	-117.62	or004	0.055966677	#C9ECF4
52.83	-6.53	brit004	0.055990615	#C9ECF4
34.92	32.9	cypr016	0.055994537	#C9ECF4
38.08	-107	co593	0.055997934	#C9ECF4
39.45	-82.15	oh004	0.056000541	#C9ECF4
33.8	96.13	chin059	0.056067542	#C9ECF4
46.63	6.08	fran039	0.05608999	#C9ECF4
38.33	-105.27	co628	0.056210441	#C9ECF4
43.2	-71.17	nh006	0.056256236	#C9ECF4
34.03	73.38	paki032	0.056261295	#C9ECF4
58.78	-111.45	cana100	0.056263752	#C9ECF4
63.38	32.32	russ083w	0.056266319	#C9ECF4
60.38	57.12	russ116w	0.056277059	#C9ECF4
60.57	-133.08	cana375	0.056283962	#C9ECF4
51.18	8.43	germ208	0.056298079	#C9ECF4
39.1	-115.8	nv052	0.056312677	#C9ECF4
46.52	100.95	mong032	0.056321425	#C9ECF4
43.72	-103.37	sd021	0.05633396	#C9ECF4
63.65	133.78	russ108w	0.056364969	#C9ECF4
44.62	-114.5	id013	0.056368559	#C9ECF4
37.03	30.47	turk032	0.056369006	#C9ECF4
-37.35	-71.6	chil010	0.056370068	#C9ECF4
50.05	20.37	pola011	0.056375365	#C9ECF4
48.57	110.55	mong005	0.056375927	#C9ECF4
66.22	56.33	russ042w	0.056375982	#C9ECF4
46.4	7.43	swit168w	0.056387711	#C9ECF4
35.75	-83.23	tn018	0.056398722	#C9ECF4
35.75	-112.03	az047	0.05641039	#C9ECF4
58.37	-68.38	cana002	0.05644341	#C9ECF4
-0.58	37.05	keny001	0.056457634	#C9ECF4
54.2	-61.57	cana049	0.056508069	#C9ECF4
43.88	7.33	fran018	0.056517707	#C9ECF4
46.37	8.03	swit138w	0.056519936	#C9ECF4
49.53	-91.22	cana262	0.056538913	#C9ECF4
51.58	5.25	neth033	0.056567544	#C9ECF4
43.93	88.15	chin007	0.056601022	#C9ECF4
46.9	9.53	swit276	0.056613139	#C9ECF4
44.6	-114.45	id009	0.056637744	#C9ECF4
36.45	-118.22	ca530	0.056642552	#C9ECF4
51.72	-116.5	cana434	0.056669113	#C9ECF4
47.03	8.48	swit104	0.056682862	#C9ECF4
37.09	-119.75	ca664	0.056690085	#C9ECF4
67.2	69.83	russ035w	0.056719037	#C9ECF4
47.9	-123.75	wa097	0.056753345	#C9ECF4
-40.07	-71.03	arge082	0.056822401	#C9ECF4
32.47	5.02	morc016	0.056865554	#C9ECF4
36.05	-105.53	nm014	0.05697266	#C9ECF4
48.92	-113.75	mt118	0.056984575	#C9ECF4
51.4333	8.1333	germ210	0.057005474	#C9ECF4
-54.83	-64.37	arge051	0.057017563	#C9ECF4
46.32	101.32	mong027	0.057027126	#C9ECF4
48	-123.42	wa122	0.05706386	#C9ECF4
50.97	7.72	germ200	0.05708043	#C9ECF4
55.07	22.67	lith004	0.057082323	#C9ECF4
37.25	-80.38	va020	0.057097396	#C9ECF4
57.07	-105.5	cana203	0.057122795	#C9ECF4
50.32	-94	cana243	0.057123227	#C9ECF4
34.72	-111.5	az538	0.057150375	#C9ECF4
45	-117.07	or039	0.057156303	#C9ECF4
42.42	-94.1	ia026	0.057157498	#C9ECF4
40.88	-81.75	oh001	0.057157506	#C9ECF4
-37.03	175.53	newz021	0.057170404	#C9ECF4
66.76	123.35	russ207	0.057170489	#C9ECF4
64.53	143.12	russ090w	0.057187983	#C9ECF4
37.42	-111.88	ut520	0.057196222	#C9ECF4
64	-147	ak111	0.057227377	#C9ECF4
58.67	-93.48	cana069	0.057229531	#C9ECF4
46.6	8.07	swit102	0.057240007	#C9ECF4
36.47	-121.18	ca626	0.057260035	#C9ECF4
34.52	-93.5	ar030	0.057286868	#C9ECF4
35.88	74.18	paki030	0.057292589	#C9ECF4
62.03	-128.27	cana341	0.057310619	#C9ECF4
39.83	-110.17	ut527	0.05732137	#C9ECF4
36.58	75.08	paki012	0.0573428	#C9ECF4
46.43	9.78	swit274	0.05735356	#C9ECF4
-41.05	-70.98	arge084	0.057388063	#C9ECF4
-41.08	-71.15	arge007	0.057443868	#C9ECF4
65.07	-162.23	ak069	0.057446289	#C9ECF4
67.35	-150.05	ak080	0.057449977	#C9ECF4
46.13	7.17	swit134	0.057486112	#C9ECF4
50.6	6.4833	germ177	0.057492655	#C9ECF4
41.15	-120.57	ca520	0.057521352	#C9ECF4
35.57	36.2	syri002	0.057528655	#C9ECF4
36.2	-92.37	ar067	0.057545381	#C9ECF4
35.63	-90.45	ar054	0.057550168	#C9ECF4
42.7	-100.87	ne005	0.057559043	#C9ECF4
67.07	-159.62	ak046	0.057599621	#C9ECF4
63.67	159.95	russ141w	0.057602334	#C9ECF4
45.5	-121.42	or085	0.057607403	#C9ECF4
-43.08	171.72	newz035	0.057612711	#C9ECF4
35.03	-108.35	nm033	0.057623669	#C9ECF4
48.92	12.13	germ035	0.057629174	#C9ECF4
46.92	-103.48	nd006	0.057633803	#C9ECF4
27.47	87.17	nepa030	0.057639768	#C9ECF4
39.82	-110.67	ut526	0.057639909	#C9ECF4
41.13	-106.05	wy019	0.057685316	#C9ECF4
30	100	chin023	0.057692474	#C9ECF4
35.53	-115.58	ca513	0.057695277	#C9ECF4
41.72	-121.8	ca095	0.057705272	#C9ECF4
58.43	-134.57	ak102	0.057750983	#C9ECF4
45.17	-109.52	mt109	0.057767471	#C9ECF4
64.25	53.57	russ047w	0.057779021	#C9ECF4
-42.65	146.57	ausl009	0.057780611	#C9ECF4
-42.67	146.55	ausl003	0.057785741	#C9ECF4
41.72	-93.7	ia021	0.057798996	#C9ECF4
48.12	16.25	aust112	0.057847158	#C9ECF4
66.52	122.33	russ050w	0.057847197	#C9ECF4
48.97	-91.25	cana247	0.057855032	#C9ECF4
48.08	7.68	germ042w	0.057855073	#C9ECF4
35.35	71.8	paki040	0.057861753	#C9ECF4
39.88	-76.4	pa009	0.057865502	#C9ECF4
35.75	-83.23	tn026	0.057868905	#C9ECF4
52.68	-118.33	cana351	0.057937567	#C9ECF4
64.67	60	russ002	0.05794781	#C9ECF4
67.97	-149.77	ak104	0.057956134	#C9ECF4
34.38	-111	az027	0.057979197	#C9ECF4
57.22	-71.5	cana073	0.057989398	#C9ECF4
61.85	28.9	finl039	0.057995621	#C9ECF4
42.04	-74.31	ny026	0.05802364	#C9ECF4
-42.2	146.1	ausl016	0.058059531	#C9ECF4
47.03	9.08	swit187	0.058075043	#C9ECF4
59.37	-150.83	ak023	0.058075613	#C9ECF4
36.73	-105.47	nm560	0.058090131	#C9ECF4
48.98	-100.35	nd005	0.058095926	#C9ECF4
27.43	86.2	nepa018	0.058136374	#C9ECF4
50.25	-121.67	cana9	0.058236116	#C9ECF4
-43	146.27	ausl031	0.05824332	#C9ECF4
30.33	-82.93	fl002	0.058271747	#C9ECF4
37.02	-110.85	ut022	0.058276146	#C9ECF4
57.02	-3.57	brit020	0.058282534	#C9ECF4
46.5	9.88	swit223	0.058333638	#C9ECF4
47.92	-123.25	wa126	0.058334348	#C9ECF4
46.9494	7.6619	swit298	0.058353476	#C9ECF4
37.27	-95.77	ks010	0.05836301	#C9ECF4
71.9	111.03	russ166w	0.05836388	#C9ECF4
55.55	21.12	lith003	0.058393025	#C9ECF4
49.25	20.03	pola027	0.058408934	#C9ECF4
56.97	-5.75	brit049w	0.058446102	#C9ECF4
40.42	-105.8	co543	0.058460675	#C9ECF4
49.58	-116.68	cana308	0.058473416	#C9ECF4
40.57	-0.48	spai042	0.058473826	#C9ECF4
-32.68	-69.12	arge025	0.058506455	#C9ECF4
27.7	-107.62	mexi025	0.058509725	#C9ECF4
42.53	1.5	spai003	0.058515546	#C9ECF4
37.17	-91.14	mo057	0.058622158	#C9ECF4
43.87	-114.72	id008	0.058626547	#C9ECF4
61.93	25.72	finl056	0.058626808	#C9ECF4
-54.83	-64.33	arge024	0.058627792	#C9ECF4
54.57	23.87	lith020	0.058637702	#C9ECF4
58.87	-111.3	cana215	0.058637789	#C9ECF4
43.35	77.35	kaz001	0.05864671	#C9ECF4
27.17	86.42	nepa013	0.05864737	#C9ECF4
43	-122.33	or077	0.058648807	#C9ECF4
44.57	-110.38	wy047	0.058662037	#C9ECF4
48.92	12.58	germ034	0.058702219	#C9ECF4
43.47	-121.4	or051	0.05870812	#C9ECF4
50.65	84.98	russ140w	0.058712959	#C9ECF4
35.75	-83.23	tn019	0.058735907	#C9ECF4
36.38	-80.62	va028	0.058791998	#C9ECF4
-43.12	171.78	newz049	0.05879675	#C9ECF4
51.17	8.97	germ150	0.058876022	#C9ECF4
64.83	169	russ178w	0.05887732	#C9ECF4
46.59	7.97	swit280	0.058878534	#C9ECF4
32.93	-108.02	nm119	0.058887854	#C9ECF4
50.12	6.87	germ162	0.058922438	#C9ECF4
59.32	-129.49	cana367	0.058922982	#C9ECF4
72.5	105.17	russ019	0.058995841	#C9ECF4
40.96	-73.8	ny019	0.059016869	#C9ECF4
44.67	-84.75	mi001	0.059017977	#C9ECF4
47.28	7.89	swit358	0.059032435	#C9ECF4
-41.3	147.9	ausl027	0.059047806	#C9ECF4
47.6	-123.58	wa053	0.059059292	#C9ECF4
32.85	-97.48	tx006	0.059103764	#C9ECF4
36.58	75.08	paki011	0.059120605	#C9ECF4
33.95	-109.13	az105	0.059121028	#C9ECF4
37.58	-108.55	co067	0.05912773	#C9ECF4
65.18	-162.2	ak057	0.059136351	#C9ECF4
31.9	-115.93	mexi019	0.059153508	#C9ECF4
40.03	-106.07	co630	0.05922131	#C9ECF4
34.75	-111.1	az101	0.059234691	#C9ECF4
36.34	-120.52	ca647	0.059251783	#C9ECF4
20.4	-98.47	mexi026	0.059276326	#C9ECF4
46.62	9.2	swit192	0.059285478	#C9ECF4
35.17	75.5	paki014	0.059331594	#C9ECF4
37.08	-83	ky003	0.059337171	#C9ECF4
47.02	-121.7	wa050	0.05939763	#C9ECF4
44.18	-108.72	wy040	0.059423793	#C9ECF4
59.58	-111.33	cana133	0.059446868	#C9ECF4
46.23	-113.77	mt107	0.059458305	#C9ECF4
40.53	-105.2	co537	0.059472373	#C9ECF4
33.3	-109.75	az503	0.059482251	#C9ECF4
42.58	-74.28	ny015	0.059545425	#C9ECF4
46.47	13.75	yugo001	0.059545792	#C9ECF4
37.63	-106.68	co560	0.05956585	#C9ECF4
-40.93	172.93	newz067	0.05961005	#C9ECF4
56.13	-130.05	cana393	0.059616353	#C9ECF4
71.22	127.43	russ128w	0.059620384	#C9ECF4
54.93	-102.78	cana198	0.059620605	#C9ECF4
-54.83	-65.2	arge026	0.059657544	#C9ECF4
59.62	-151.15	ak017	0.059658584	#C9ECF4
39.92	28.55	turk027	0.059667849	#C9ECF4
37.47	-112.25	ut515	0.059670879	#C9ECF4
48.97	-97.23	nd007	0.059681511	#C9ECF4
65.15	149.43	russ091w	0.05969006	#C9ECF4
66.82	69.28	russ034w	0.059713341	#C9ECF4
53.13	-8.87	brit040	0.059763214	#C9ECF4
65.16	-162.25	ak115	0.059764634	#C9ECF4
42.45	-108.87	wy042	0.059768007	#C9ECF4
42.62	-91.12	ia012	0.059769059	#C9ECF4
44.8	-110.43	wy050	0.059819991	#C9ECF4
-39.28	174.1	newz014	0.059880393	#C9ECF4
46.43	7.82	swit292	0.059888003	#C9ECF4
36.33	74.03	paki007	0.0599146	#C9ECF4
41.7667	43.5167	geor008	0.059921913	#C9ECF4
46.77	-69.17	me022	0.059933129	#C9ECF4
39.98	-105.5	co575w	0.05998367	#C9ECF4
-39.6	-71.43	arge065	0.059992138	#C9ECF4
46.27	7.03	swit329	0.059997239	#C9ECF4
44.73	-110.72	wy051	0.06000211	#C9ECF4
-43.08	171.7	newz034	0.060012045	#C9ECF4
37.53	-109.9	ut020	0.060015968	#C9ECF4
46.16	7.19	swit302	0.060056688	#C9ECF4
68.45	147.58	russ087w	0.06007575	#C9ECF4
35.68	71.63	paki020	0.060078554	#C9ECF4
41.22	-88	il009	0.060112313	#C9ECF4
45.3	23.67	roma002	0.060154088	#C9ECF4
65.18	-162.22	ak058	0.060161503	#C9ECF4
59.8	-112.17	cana130	0.060179581	#C9ECF4
48.23	-90.9	mn027	0.060195474	#C9ECF4
66.21	123	russ206	0.060213849	#C9ECF4
46.22	-117.7	wa013	0.060246274	#C9ECF4
66.07	17.98	swed017	0.060254562	#C9ECF4
39.63	-105.58	co072	0.060347621	#C9ECF4
47.85	8.03	germ052w	0.060366403	#C9ECF4
55.9	158.8	russ014	0.060432225	#C9ECF4
47.18	-95.23	mn008	0.060438295	#C9ECF4
38.85	-79.37	wv002	0.060454538	#C9ECF4
46.78	6.92	swit317	0.060457656	#C9ECF4
20.35	-100.12	mexi047	0.060483822	#C9ECF4
41.3	-107.7	wy022	0.060503363	#C9ECF4
32.45	-110.78	az557	0.060520265	#C9ECF4
50.17	87.83	russ232	0.060526332	#C9ECF4
50.6	6.45	germ176	0.06057294	#C9ECF4
59.76	-136.59	cana359	0.060579242	#C9ECF4
31.95	98.87	chin042	0.060592581	#C9ECF4
65.37	-145.93	ak043	0.060600413	#C9ECF4
-27.13	-65.85	arge041	0.06062926	#C9ECF4
48.67	-121.33	wa093	0.060647218	#C9ECF4
49.87	91.43	mong029	0.060649019	#C9ECF4
45.32	-68.25	me020	0.060660952	#C9ECF4
49.55	20.13	pola029	0.060670846	#C9ECF4
63.13	75.33	russ177w	0.060674098	#C9ECF4
47.23	0.37	fran002	0.060708739	#C9ECF4
45.17	-70.45	me1	0.060744152	#C9ECF4
47.2	9.48	swit208	0.060790684	#C9ECF4
63.28	28.93	finl049	0.060796584	#C9ECF4
40.07	-105.58	co083	0.060810848	#C9ECF4
53.95	-106.33	cana221	0.060821852	#C9ECF4
65.8	137.25	russ145w	0.060863911	#C9ECF4
32.22	-110.55	az532	0.060869134	#C9ECF4
-41.12	173.67	newz015	0.060874752	#C9ECF4
53.67	-1.5	brit034	0.060876888	#C9ECF4
48.97	11.98	germ036	0.060901192	#C9ECF4
63.1	-150	ak054	0.060918853	#C9ECF4
63.12	-149	ak056	0.060918853	#C9ECF4
29.3	91.97	chin043	0.060926703	#C9ECF4
50.65	7.2333	germ163	0.06103797	#C9ECF4
37.83	-119.58	ca593	0.061069252	#C9ECF4
56.77	16.55	swed313	0.061099238	#C9ECF4
46.2667	7.0333	swit330	0.061141768	#C9ECF4
56.43	-132.32	ak101	0.061195136	#C9ECF4
40.1	-105.73	co544	0.061200186	#C9ECF4
36.17	-110.5	az084	0.061209736	#C9ECF4
37.52	-118.18	ca668	0.061246451	#C9ECF4
54.55	-5.93	brit055	0.061252328	#C9ECF4
-32.72	-69.08	arge048	0.061274578	#C9ECF4
40.14	-111.33	ut533	0.061309729	#C9ECF4
30.93	-96.8	tx018	0.061343163	#C9ECF4
49.9	-114.1	cana339	0.061368184	#C9ECF4
51.1667	8.95	germ148	0.061421038	#C9ECF4
38.38	-108.02	co612	0.061428331	#C9ECF4
51.55	6.8333	germ213	0.061510786	#C9ECF4
36.45	-118.55	ca636	0.061512345	#C9ECF4
44.37	-110.13	wy023	0.061512783	#C9ECF4
60.11	-134.36	cana384	0.06151307	#C9ECF4
53.5	-96.38	cana116	0.061544983	#C9ECF4
53.5	-96.38	cana168w	0.061544983	#C9ECF4
50.6667	7.2333	germ167	0.061549658	#C9ECF4
33.9	-111.4	az533	0.0616088	#C9ECF4
61.15	136.57	russ085w	0.061622124	#C9ECF4
37.18	-86.1	ky004	0.061635712	#C9ECF4
34.22	-117.3	ca538	0.061665469	#C9ECF4
49.7	-114	cana333	0.061687968	#C9ECF4
50.7	7.2	germ172	0.061693128	#C9ECF4
51.4	-1.7	brit063	0.061694294	#C9ECF4
52.25	-117.25	cana171w	0.061702606	#C9ECF4
63.1	25.48	finl015	0.061711695	#C9ECF4
54.1	16.15	pola010	0.061758889	#C9ECF4
37.17	-118.47	ca556	0.06176645	#C9ECF4
34.9	32.9	cypr004	0.061772157	#C9ECF4
35.7	-109.37	az139	0.061780521	#C9ECF4
32.7	-109.87	az511	0.061795538	#C9ECF4
68.78	-142.35	cana315	0.06179796	#C9ECF4
-41.15	-71.8	arge103	0.061855027	#C9ECF4
49.33	-97.17	cana193	0.061891746	#C9ECF4
62.57	-114.35	cana283	0.061912644	#C9ECF4
57.92	-61.6	cana209	0.061913761	#C9ECF4
41.47	-76.22	pa014	0.061947405	#C9ECF4
42.67	-118.92	or021	0.061984595	#C9ECF4
72.45	101.75	russ080w	0.062007844	#C9ECF4
60.08	-150.58	ak026	0.062015627	#C9ECF4
59.15	18	swed320	0.062019751	#C9ECF4
45.33	-121.67	or065	0.062027941	#C9ECF4
38.48	-96.58	ks012	0.062040106	#C9ECF4
-37.92	174.92	newz087	0.062058754	#C9ECF4
36	98	chin006	0.062102706	#C9ECF4
36.55	-118.75	ca581	0.062105146	#C9ECF4
60.67	23.88	finl012	0.062131909	#C9ECF4
42.98	-74.02	ny021	0.062137227	#C9ECF4
65.37	-146.62	ak041	0.062146807	#C9ECF4
-45.28	167.65	newz032	0.062207356	#C9ECF4
42.21	79.05	kyrg012	0.062211157	#C9ECF4
50.8	87.93	russ226	0.062268839	#C9ECF4
37.58	-108.58	co610	0.062278832	#C9ECF4
35.22	-83.97	nc004	0.062289197	#C9ECF4
40.02	-0.12	spai013	0.062317013	#C9ECF4
29.17	-81.9	fl004	0.062324157	#C9ECF4
60.7	51.38	russ072w	0.062349767	#C9ECF4
43.4	5.5	fran4	0.062370955	#C9ECF4
35.35	71.93	paki027	0.062407279	#C9ECF4
39.83	-78.52	pa012	0.062418272	#C9ECF4
49.37	94.88	mong008	0.062429841	#C9ECF4
-37.6	175.87	newz091	0.06243332	#C9ECF4
46.2	7.15	swit310	0.062446644	#C9ECF4
51.37	-2.32	brit002	0.06246011	#C9ECF4
40.05	-105.55	co574w	0.062479605	#C9ECF4
47.07	-121.57	wa062	0.062525916	#C9ECF4
65.1	-162.15	ak063	0.062527924	#C9ECF4
42.62	-91.57	ia001	0.062529679	#C9ECF4
47	-115.17	mt105	0.062573786	#C9ECF4
40.28	-0.7	spai041	0.062595122	#C9ECF4
35.63	-94.03	ar017	0.062630182	#C9ECF4
37.27	-89.05	il016	0.062636604	#C9ECF4
34.98	32.68	cypr008	0.062686223	#C9ECF4
37.8	-119.25	ca560	0.062714342	#C9ECF4
52	-116.45	cana330	0.06278223	#C9ECF4
36.12	-105.52	nm554	0.062795667	#C9ECF4
-39.15	-71.25	arge118	0.062819926	#C9ECF4
27.95	89.75	bt018	0.062880285	#C9ECF4
46.85	11.02	aust002	0.062903056	#C9ECF4
37.62	-112	ut516	0.062925973	#C9ECF4
45.22	6.68	fran013	0.062972527	#C9ECF4
45.33	-121.67	or080	0.063000987	#C9ECF4
39.93	-105.27	co533	0.063021568	#C9ECF4
36.45	-76.62	nc009	0.063031177	#C9ECF4
-41.03	-70.98	arge073	0.063033865	#C9ECF4
52.83	-8.67	brit009	0.06307794	#C9ECF4
35	70.78	paki039	0.063080537	#C9ECF4
32.38	-5.6	morc017	0.063133778	#C9ECF4
39.8	21.22	gree001	0.063184413	#C9ECF4
31.18	77.27	indi017	0.063231929	#C9ECF4
35.17	-111.52	az547	0.063245792	#C9ECF4
17.18	-96.62	mexi046	0.063257959	#C9ECF4
46.2697	7.4367	swit284	0.063275392	#C9ECF4
61.6	28.38	finl038	0.063282992	#C9ECF4
48.57	8	fran032w	0.063400884	#C9ECF4
34.05	-116.97	ca541	0.063410752	#C9ECF4
49.62	-116.65	cana236	0.063432681	#C9ECF4
49.62	-116.65	cana391	0.063432681	#C9ECF4
45.33	-121.68	or045	0.063444127	#C9ECF4
54.56	-71.24	cana462	0.063449947	#C9ECF4
64.73	-149.18	ak103	0.063470229	#C9ECF4
30.88	-99.18	tx027	0.063478242	#C9ECF4
38.05	-81.05	wv004	0.063527173	#C9ECF4
-33.73	-65.52	arge110	0.063587462	#C9ECF4
35.58	-107.25	nm051	0.063602896	#C9ECF4
35.7	-84.88	tn005	0.063621933	#C9ECF4
50.6	6.45	germ175	0.063645414	#C9ECF4
66	-120	cana322	0.063673198	#C9ECF4
41.18	-120.12	ca526	0.063679296	#C9ECF4
53.95	14.5	pola016	0.063708	#C9ECF4
-40.75	-71.6	arge130	0.063713887	#C9ECF4
-38.68	177.2	newz019	0.06371479	#C9ECF4
56	-61	cana313	0.063718263	#C9ECF4
51.3	6.78	germ204	0.063847818	#C9ECF4
63.98	16.53	swed325	0.063904205	#C9ECF4
45.68	-117.47	or037	0.063939008	#C9ECF4
32.55	-93.28	ar070	0.063941572	#C9ECF4
35.6	-83.42	nc014	0.064020958	#C9ECF4
-49.38	-72.88	arge133	0.064023503	#C9ECF4
36.15	-105.6	nm557	0.06404494	#C9ECF4
39.21	-122.44	ca649	0.064081311	#C9ECF4
28.04	98.98	chin040	0.064104493	#C9ECF4
65.38	72.87	russ084w	0.064116526	#C9ECF4
38.67	-108.35	co582	0.064117678	#C9ECF4
38.32	-107.2	co623	0.06414113	#C9ECF4
51.82	-1.9	brit060	0.064181185	#C9ECF4
68.07	27.2	finl045	0.06420819	#C9ECF4
41.83	-120.88	ca675	0.064217753	#C9ECF4
40.97	-109.42	ut525	0.064222812	#C9ECF4
-49.38	-72.88	arge132	0.064254758	#C9ECF4
47.27	7.46	swit229	0.064263013	#C9ECF4
56.83	118.83	russ172w	0.064270952	#C9ECF4
48.68	-120.65	wa075	0.06428633	#C9ECF4
48.03	-70	cana139	0.064288286	#C9ECF4
34.32	-110.77	az527	0.064419035	#C9ECF4
37.67	-112.1	ut507	0.06444071	#C9ECF4
64.95	30.2	russ181	0.064468302	#C9ECF4
49.17	-119.23	cana235	0.064519566	#C9ECF4
-41.53	-71.48	arge080	0.064522204	#C9ECF4
60	-141.68	ak021	0.064559652	#C9ECF4
47.37	-120.3	wa3	0.064585627	#C9ECF4
36.2	-110.28	az066	0.064605709	#C9ECF4
40.42	-105.57	co563	0.064611515	#C9ECF4
50.5	6.5667	germ187	0.064650839	#C9ECF4
29.25	-103.3	tx042	0.064654345	#C9ECF4
47.53	-121.05	wa057	0.064694758	#C9ECF4
-42.33	146	ausl023	0.064718462	#C9ECF4
34.23	-105.78	nm112	0.064720007	#C9ECF4
-41.15	-71.8	arge102	0.064720078	#C9ECF4
-50.53	-72.72	arge136	0.06473007	#C9ECF4
50.48	87.48	russ234	0.064741912	#C9ECF4
28.33	-109.05	mexi032	0.064763765	#C9ECF4
35.69	-120.26	ca662	0.064772645	#C9ECF4
44.72	-86.08	mi017	0.064793314	#C9ECF4
51.1	8.0167	germ206	0.064796578	#C9ECF4
46.63	9.78	swit186	0.064876352	#C9ECF4
46.17	-121.5	wa109	0.064885973	#C9ECF4
35.23	-107.68	nm028	0.06489279	#C9ECF4
46.3	7.72	swit255	0.064904248	#C9ECF4
44.13	-73.75	ny009	0.064926044	#C9ECF4
62.13	155.03	russ147w	0.064948944	#C9ECF4
50.0837	106.1782	mong036	0.064965474	#C9ECF4
34.47	110.08	chin056	0.064965713	#C9ECF4
39.02	-122.82	ca615	0.064988426	#C9ECF4
68.22	24.05	finl074	0.065009595	#C9ECF4
-40.68	-71.53	arge138	0.06505873	#C9ECF4
43.75	18.63	yugo004	0.065075661	#C9ECF4
35.5	-111.83	az098	0.06509385	#C9ECF4
59.94	-136.8	cana358	0.065128955	#C9ECF4
45.73	-68.58	me032	0.065137429	#C9ECF4
36.8	-103.98	nm574	0.065143948	#C9ECF4
47.37	-121.33	wa085	0.065164179	#C9ECF4
54.58	-77.57	cana067	0.065185524	#C9ECF4
55.38	-127.03	cana386	0.065232869	#C9ECF4
47.28	-91.62	mn025	0.065258108	#C9ECF4
47.77	-94.08	mn024	0.065285866	#C9ECF4
43.4	-91.9	ia013	0.065310851	#C9ECF4
42.41	78.96	kyrg014	0.06534376	#C9ECF4
41.12	-74.47	nj007	0.065345645	#C9ECF4
35.82	-112.07	az106	0.065373324	#C9ECF4
-54.5	-67.08	arge047	0.065395462	#C9ECF4
